"((1, 13), (4, 5))",[-114.2944382  -106.41712391 -112.79537281 -107.29084037]
"((2, 13), (4, 5))",[-105.60285395 -105.45208994 -509.         -101.92629835]
"((3, 13), (4, 5))",[-103.14693559  -99.49279915 -508.5        -105.07894755]
"((5, 10), (1, 8))",[ -90.32645806  -87.56578963 -507.          -87.90289935]
"((2, 3), (2, 8))",[0. 0. 0. 0.]
"((3, 8), (3, 11))",[-68.66959977 -70.07149689 -70.12986472 -68.36620167]
"((2, 8), (3, 11))",[ -67.50631378  -70.20085086  -67.64347759 -503.5       ]
"((1, 8), (3, 11))",[ -67.05372834  -67.61870583  -69.38253607 -504.        ]
"((0, 8), (3, 11))",[ -67.76988058  -67.13273273  -69.16495537 -504.5       ]
"((4, 8), (3, 11))",[ -69.33621951  -66.10226109  -68.58685928 -503.5       ]
"((3, 7), (3, 11))",[ -69.61613558  -68.82081943 -504.5         -67.17618421]
"((2, 7), (3, 11))",[ -67.57998208  -69.71131638 -505.          -69.60047041]
"((1, 7), (3, 11))",[ -67.96070952  -69.07602866 -505.5         -68.75968436]
"((0, 7), (3, 11))",[ -64.21491239  -68.49114794 -506.          -67.51365213]
"((4, 7), (3, 11))",[-64.86635491 -66.66475443 -66.59334778 -67.20557142]
"((3, 6), (3, 11))",[0. 0. 0. 0.]
"((3, 13), (1, 2))",[-129.03276781 -141.52074298 -513.5        -136.8916347 ]
"((4, 12), (3, 7))",[0. 0. 0. 0.]
"((2, 6), (3, 11))",[0. 0. 0. 0.]
"((0, 9), (1, 7))",[0. 0. 0. 0.]
"((5, 9), (1, 8))",[0. 0. 0. 0.]
"((3, 10), (1, 7))",[-81.95924319 -80.97976957 -87.62272216 -83.2638899 ]
"((2, 10), (1, 7))",[ -82.55615674  -79.01015749 -506.5         -80.49006964]
"((1, 10), (1, 7))",[ -79.81172343  -82.25246889 -506.          -80.4913715 ]
"((0, 10), (1, 7))",[ -75.10358826  -80.09885704 -506.5         -74.5658    ]
"((4, 10), (1, 7))",[ -83.18374197  -79.57912359 -507.5         -83.14693715]
"((3, 11), (1, 7))",[ -77.71693184  -81.45646406  -84.02112202 -508.5       ]
"((2, 11), (1, 7))",[ -76.13562265  -80.23205509  -80.26380125 -508.        ]
"((1, 11), (1, 7))",[-75.82934332 -78.21211024 -78.12335476 -77.86152624]
"((0, 11), (1, 7))",[-73.3348043  -80.00988119 -72.9664347  -72.77665676]
"((4, 11), (1, 7))",[ -78.56614274  -83.4204327   -84.32956391 -509.        ]
"((3, 3), (3, 9))",[0. 0. 0. 0.]
"((5, 13), (2, 4))",[-128.64580385 -117.33568688 -511.5        -117.33568688]
"((3, 12), (4, 11))",[0. 0. 0. 0.]
"((4, 12), (2, 8))",[0. 0. 0. 0.]
"((0, 6), (3, 9))",[0. 0. 0. 0.]
"((0, 8), (1, 8))",[ -86.27511399  -91.94838551  -89.36458766 -505.5       ]
"((0, 2), (3, 8))",[-78.22379125 -79.54425896 -76.530556   -76.07736397]
"((1, 2), (3, 8))",[-77.63468681 -76.9244707  -73.91859606 -77.12729079]
"((0, 1), (3, 8))",[-74.98771679 -71.58207717 -74.05791992 -71.17869889]
"((1, 1), (3, 8))",[-71.36955523 -66.11108263 -68.83155074 -73.55200729]
"((0, 0), (3, 8))",[-62.06283574 -67.57638683 -62.06283574 -68.7255211 ]
"((1, 0), (3, 8))",[-67.26948011 -68.23723446 -74.98771679 -69.31491227]
"((4, 13), (4, 6))",[-107.3712364  -101.90224403 -507.         -101.65482088]
"((1, 12), (3, 7))",[ -98.80356714 -507.          -93.73045679  -96.97468135]
"((0, 12), (3, 7))",[ -98.69090587  -98.11134324 -104.5136395   -99.85826072]
"((4, 3), (1, 8))",[0. 0. 0. 0.]
"((0, 6), (1, 7))",[0. 0. 0. 0.]
"((1, 12), (2, 8))",[-101.09976145 -506.          -99.72043628  -98.93418955]
"((0, 12), (2, 8))",[-101.40344365  -99.5024103   -97.85484253 -102.64940331]
"((4, 13), (1, 3))",[-138.3550755  -138.59154973 -769.5        -132.00264774]
"((0, 9), (3, 9))",[0. 0. 0. 0.]
"((2, 2), (3, 8))",[ -75.43395567  -73.58711788  -76.2916666  -506.5       ]
"((2, 1), (3, 8))",[-70.87425229 -73.43613969 -71.64153197 -72.71373918]
"((2, 0), (3, 8))",[-73.64215858 -76.02941281 -70.57667463 -71.51559902]
"((3, 2), (3, 8))",[ -77.25951354  -72.59575064  -76.38442944 -506.        ]
"((3, 1), (3, 8))",[-72.02290897 -78.82355787 -74.94352522 -75.62860824]
"((3, 0), (3, 8))",[-75.28937983 -75.81294931 -73.3348043  -79.14741321]
"((5, 12), (3, 7))",[0. 0. 0. 0.]
"((4, 13), (1, 4))",[-101.13444614 -100.87141383 -512.          -98.26739106]
"((5, 11), (3, 11))",[ -61.0646124   -62.64780556  -62.27814737 -503.5       ]
"((5, 9), (3, 11))",[0. 0. 0. 0.]
"((2, 6), (2, 7))",[0. 0. 0. 0.]
"((1, 9), (3, 11))",[0. 0. 0. 0.]
"((0, 9), (1, 8))",[0. 0. 0. 0.]
"((0, 13), (4, 7))",[-107.2450221  -106.37516233 -108.58812532 -107.2450221 ]
"((1, 13), (4, 7))",[-110.27769884 -105.6827262  -107.08309706 -108.43180894]
"((2, 13), (4, 7))",[-106.97650085 -105.78628209 -507.         -106.30306486]
"((3, 13), (4, 7))",[-108.45894853 -104.16389891 -506.5        -107.89642644]
"((5, 2), (3, 7))",[ -91.25825089  -87.56578963  -90.9620091  -507.        ]
"((5, 1), (3, 7))",[-86.00311041 -85.8326723  -89.55750927 -91.29079081]
"((5, 0), (3, 7))",[-86.01961555 -91.19721432 -91.19721432 -92.04786874]
"((4, 12), (3, 11))",[0. 0. 0. 0.]
"((5, 9), (1, 7))",[0. 0. 0. 0.]
"((1, 6), (3, 10))",[0. 0. 0. 0.]
"((5, 6), (3, 10))",[-68.03555752 -69.39383783 -67.52115417 -73.99707762]
"((5, 5), (3, 10))",[-69.59900477 -70.0526317  -68.45623107 -65.04721059]
"((4, 5), (3, 10))",[-65.60847066 -69.42557784 -64.24188291 -68.18191169]
"((3, 5), (3, 10))",[ -63.26997196  -64.99825035  -63.25889407 -504.5       ]
"((2, 5), (3, 10))",[ -60.88027005  -62.33795269  -59.6849288  -505.        ]
"((1, 5), (3, 10))",[ -57.68104252  -60.0628871   -54.50396072 -505.5       ]
"((0, 5), (3, 10))",[ -51.09904335  -55.2126333   -56.15064154 -506.        ]
"((5, 4), (3, 10))",[ -64.97290524  -63.55683039 -507.          -66.33099106]
"((4, 4), (3, 10))",[ -61.87461704  -63.36700413 -506.5         -65.60793889]
"((3, 4), (3, 10))",[ -58.44227923  -63.94231599 -759.          -63.81352333]
"((2, 4), (3, 10))",[ -54.77592869  -56.38170866 -506.5         -59.86618934]
"((1, 4), (3, 10))",[-53.34216825 -52.53402732 -49.72299013 -46.83371661]
"((0, 4), (3, 10))",[-54.52717388 -48.88036101 -52.92154984 -53.32923342]
"((5, 3), (3, 10))",[0. 0. 0. 0.]
"((5, 13), (2, 5))",[-101.23703408  -97.04292761 -510.5         -97.04292761]
"((5, 11), (2, 7))",[ -92.33441486  -85.8326723   -87.17240573 -762.75      ]
"((2, 12), (2, 7))",[0. 0. 0. 0.]
"((5, 13), (1, 3))",[-131.31977741 -123.5091806  -513.5        -123.5091806 ]
"((3, 3), (1, 8))",[0. 0. 0. 0.]
"((5, 12), (2, 8))",[0. 0. 0. 0.]
"((4, 11), (2, 11))",[ -56.63091735  -56.88143475  -57.81390423 -504.        ]
"((3, 10), (2, 11))",[-58.35196234 -58.77827624 -57.40193367 -56.62826943]
"((2, 10), (2, 11))",[ -57.33537746  -60.08642332 -503.5        -753.75      ]
"((1, 10), (2, 11))",[ -54.13300536  -58.03225905 -504.          -54.41722321]
"((0, 10), (2, 11))",[ -54.21590447  -53.9077542  -504.5         -51.66513559]
"((4, 10), (2, 11))",[ -58.41705745  -56.19342015 -504.5         -57.01130724]
"((3, 9), (2, 11))",[-503.5        -504.5         -53.11008576  -55.39980408]
"((2, 9), (2, 11))",[0. 0. 0. 0.]
"((2, 12), (3, 11))",[0. 0. 0. 0.]
"((4, 13), (1, 2))",[-135.46765045 -128.02232626 -514.         -141.78062165]
"((1, 9), (3, 10))",[0. 0. 0. 0.]
"((5, 8), (3, 11))",[ -64.55883953  -65.18792806  -66.61967523 -504.        ]
"((5, 7), (3, 11))",[-66.0861061  -63.08530712 -64.35648099 -64.26024026]
"((4, 6), (3, 11))",[-504.5         -64.13589021  -64.28806231  -62.30989028]
"((4, 13), (3, 4))",[-145.26383163 -138.80455793 -510.         -142.31674923]
"((1, 12), (3, 11))",[ -66.53384764 -503.          -68.8537604   -69.07127246]
"((0, 12), (3, 11))",[-65.34682532 -68.22562837 -67.60726608 -66.57656655]
"((5, 13), (3, 5))",[-115.39049939 -107.29084037 -509.5        -107.29084037]
"((3, 3), (1, 7))",[0. 0. 0. 0.]
"((5, 12), (3, 11))",[0. 0. 0. 0.]
"((1, 3), (2, 8))",[ -73.03095618 -506.5         -68.99529727  -68.9034687 ]
"((0, 3), (2, 8))",[-73.3348043  -70.23098499 -72.05757525 -70.1323267 ]
"((5, 10), (1, 7))",[ -82.35748738  -83.11277821 -762.          -79.47008533]
"((3, 12), (2, 11))",[0. 0. 0. 0.]
"((4, 1), (3, 8))",[-74.46469892 -72.55196513 -73.35382789 -78.72143413]
"((4, 0), (3, 8))",[-78.30775524 -76.48213441 -78.22379125 -73.3064181 ]
"((4, 2), (3, 8))",[ -73.70995099  -72.80237611  -73.82446473 -506.5       ]
"((4, 13), (4, 7))",[-108.04868878 -102.71246797 -506.         -104.89305483]
"((3, 12), (1, 8))",[0. 0. 0. 0.]
"((2, 12), (4, 11))",[0. 0. 0. 0.]
"((0, 13), (2, 8))",[-101.65482088 -101.90973294  -99.10381996 -101.65482088]
"((1, 13), (2, 8))",[-101.10652313 -100.24153263 -100.82787264  -99.43881829]
"((2, 13), (2, 8))",[-102.4731361  -101.8984651  -506.         -100.18953883]
"((3, 13), (2, 8))",[-103.71762396 -103.12461822 -506.5        -101.40344365]
"((2, 12), (1, 11))",[0. 0. 0. 0.]
"((0, 9), (3, 11))",[0. 0. 0. 0.]
"((5, 9), (3, 10))",[0. 0. 0. 0.]
"((4, 13), (2, 8))",[-105.85435681 -104.82511253 -507.         -101.65482088]
"((0, 13), (3, 7))",[ -91.19721432  -93.68208191 -100.94050303  -91.19721432]
"((1, 13), (3, 7))",[-91.23323942 -92.03551064 -96.78182599 -93.40350894]
"((2, 13), (3, 7))",[ -87.45002991  -89.37697963 -507.          -87.56578963]
"((3, 13), (3, 7))",[ -87.86521698  -93.88499678 -506.5         -88.31942997]
"((5, 11), (2, 11))",[ -54.75612508  -57.94482495  -57.55059928 -504.5       ]
"((5, 10), (2, 11))",[ -57.49007887  -56.77677641 -505.          -56.06839356]
"((4, 9), (2, 11))",[0. 0. 0. 0.]
"((4, 3), (3, 10))",[0. 0. 0. 0.]
"((0, 6), (3, 10))",[0. 0. 0. 0.]
"((4, 13), (4, 5))",[-103.42164023  -97.63693254 -508.          -99.24122825]
"((1, 12), (2, 7))",[ -77.17668178 -507.          -76.75277716  -79.68386228]
"((0, 12), (2, 7))",[-78.22379125 -75.68816544 -82.37268649 -81.91288142]
"((3, 12), (1, 7))",[0. 0. 0. 0.]
"((1, 9), (1, 8))",[0. 0. 0. 0.]
"((5, 13), (4, 6))",[-106.12983456 -100.93649139 -507.5        -100.93649139]
"((0, 9), (3, 10))",[0. 0. 0. 0.]
"((2, 3), (3, 9))",[0. 0. 0. 0.]
"((4, 11), (1, 11))",[ -53.67954031  -53.75513907  -50.36028363 -505.        ]
"((4, 10), (1, 11))",[ -49.48870622  -50.04681328 -505.5         -51.92599441]
"((3, 9), (1, 11))",[-504.5        -505.5         -40.73725041  -46.13442161]
"((4, 12), (2, 7))",[0. 0. 0. 0.]
"((5, 10), (4, 11))",[ -64.604642    -63.28995199 -503.          -62.28441435]
"((4, 9), (4, 11))",[0. 0. 0. 0.]
"((0, 2), (2, 7))",[-70.57667463 -69.31425691 -72.97348954 -75.29195203]
"((1, 2), (2, 7))",[-74.036084   -70.73345088 -70.76364348 -70.41560076]
"((0, 1), (2, 7))",[-66.82182592 -64.77496525 -70.31059984 -68.78289703]
"((1, 1), (2, 7))",[-64.35879831 -66.69296767 -71.7777367  -70.33621095]
"((0, 0), (2, 7))",[-70.75252156 -68.55887127 -70.75252156 -73.81779116]
"((1, 0), (2, 7))",[-71.31303518 -66.11530745 -66.82182592 -67.77194179]
"((1, 9), (4, 11))",[0. 0. 0. 0.]
"((5, 13), (3, 4))",[-141.24901408 -138.78767566 -510.5        -138.78767566]
"((0, 2), (2, 8))",[-70.57667463 -67.95505603 -74.34156434 -68.03818853]
"((0, 1), (2, 8))",[-66.82182592 -64.93605788 -69.16910586 -69.61514802]
"((1, 1), (2, 8))",[-69.2420278  -64.88601036 -63.75031988 -62.5608755 ]
"((0, 0), (2, 8))",[-62.06283574 -68.96300191 -62.06283574 -65.15245595]
"((1, 0), (2, 8))",[-62.3013882  -67.78565756 -66.82182592 -66.35554594]
"((1, 2), (2, 8))",[-63.00010825 -66.68222038 -69.48007398 -63.63242559]
"((2, 3), (1, 7))",[0. 0. 0. 0.]
"((0, 13), (3, 11))",[-65.18792806 -67.45352986 -68.11552176 -65.18792806]
"((1, 13), (3, 11))",[-68.6322633  -69.62347007 -69.55352892 -69.02009119]
"((2, 13), (3, 11))",[ -70.44219965  -69.77829026 -503.          -69.93880049]
"((3, 13), (3, 11))",[ -71.01248768  -69.48972889 -502.5         -68.0078937 ]
"((4, 11), (4, 12))",[0. 0. 0. 0.]
"((5, 11), (1, 7))",[ -79.59815451  -79.39875896  -83.09376822 -509.5       ]
"((4, 12), (2, 11))",[0. 0. 0. 0.]
"((3, 3), (3, 10))",[0. 0. 0. 0.]
"((5, 2), (3, 8))",[ -72.82801966  -73.3348043   -76.96056015 -507.        ]
"((5, 1), (3, 8))",[-75.5235715  -70.57667463 -73.79511048 -73.22716993]
"((5, 0), (3, 8))",[-79.63350651 -74.98771679 -74.98771679 -73.73476133]
"((2, 2), (2, 7))",[ -68.65287007  -65.05247927  -64.21907164 -506.5       ]
"((2, 1), (2, 7))",[-69.34567407 -63.80795303 -62.89509124 -60.68114314]
"((2, 0), (2, 7))",[-66.38469523 -64.23030842 -62.89113028 -62.03364568]
"((3, 2), (2, 7))",[ -63.6415478   -61.37268466  -64.70773983 -507.        ]
"((3, 1), (2, 7))",[-66.15414818 -59.5638228  -66.45215255 -61.89635764]
"((3, 0), (2, 7))",[-61.4854183  -67.66418645 -66.82182592 -62.52518162]
"((1, 6), (3, 11))",[0. 0. 0. 0.]
"((5, 13), (2, 8))",[-107.9064869  -104.70298262 -507.5        -108.43180894]
"((5, 13), (4, 5))",[ -99.96954644  -96.56175634 -508.5         -96.56175634]
"((5, 11), (1, 8))",[ -85.92764775  -85.8326723   -87.43562028 -508.5       ]
"((2, 12), (1, 8))",[0. 0. 0. 0.]
"((4, 13), (3, 11))",[ -70.66765454  -68.17777205 -503.          -69.93880049]
"((3, 12), (3, 11))",[0. 0. 0. 0.]
"((1, 3), (3, 9))",[ -49.99811372 -506.5         -52.74154854  -50.7087892 ]
"((0, 3), (3, 9))",[-51.71902979 -50.01341534 -50.97078253 -54.45567579]
"((4, 2), (2, 7))",[ -59.58242216  -67.27407524  -66.3061396  -507.5       ]
"((4, 1), (2, 7))",[-65.82015404 -64.9667649  -61.65419624 -66.19668047]
"((5, 9), (2, 11))",[0. 0. 0. 0.]
"((5, 13), (4, 7))",[-105.63193501 -101.40344365 -506.5        -101.40344365]
"((1, 12), (4, 11))",[ -67.29576378 -503.          -67.61682581  -67.48049533]
"((0, 12), (4, 11))",[-65.34682532 -68.07706477 -65.72825127 -66.23193272]
"((5, 6), (3, 11))",[-63.54549905 -64.21491239 -64.11377288 -63.01584824]
"((5, 5), (3, 11))",[-61.76057688 -58.66784344 -60.69711175 -61.37057927]
"((4, 5), (3, 11))",[-59.87189256 -61.8068923  -61.74791746 -63.40769483]
"((3, 5), (3, 11))",[ -55.12940184  -59.03800606  -53.81163043 -504.5       ]
"((2, 5), (3, 11))",[ -52.24632083  -51.47579724  -51.57791807 -505.        ]
"((1, 5), (3, 11))",[ -47.95506425  -51.38842468  -47.29645363 -505.5       ]
"((0, 5), (3, 11))",[ -44.82315915  -45.91831828  -50.31080435 -506.        ]
"((5, 4), (3, 11))",[ -57.28872827  -57.34354814 -507.          -57.70976765]
"((4, 4), (3, 11))",[ -58.34966991  -56.98143689 -506.5         -58.51248746]
"((3, 4), (3, 11))",[ -53.25417614  -56.73213114 -506.          -55.61806108]
"((2, 4), (3, 11))",[ -47.31972267  -53.25609724 -506.5         -47.64326737]
"((1, 4), (3, 11))",[-45.14073362 -44.40716022 -41.07097482 -47.85428094]
"((0, 4), (3, 11))",[-41.4784869  -43.96910125 -42.45153416 -48.35003431]
"((5, 3), (3, 11))",[0. 0. 0. 0.]
"((0, 9), (4, 11))",[0. 0. 0. 0.]
"((5, 12), (2, 7))",[0. 0. 0. 0.]
"((0, 13), (2, 7))",[-74.74875043 -78.90239925 -78.43048112 -74.98771679]
"((1, 13), (2, 7))",[-75.99461581 -80.14154893 -78.67843626 -78.22379125]
"((2, 13), (2, 7))",[ -76.85085272  -79.68245458 -507.          -80.46813028]
"((3, 8), (4, 11))",[-60.24335139 -61.14813688 -61.06803469 -60.0631411 ]
"((2, 8), (4, 11))",[ -60.93853975  -60.25121565  -62.01569006 -503.5       ]
"((1, 8), (4, 11))",[ -57.46757734  -59.4562191   -62.30140047 -504.        ]
"((0, 8), (4, 11))",[ -58.37719309  -57.97797828  -59.20660681 -504.5       ]
"((4, 8), (4, 11))",[ -59.86965682  -60.34263836  -58.52303906 -502.5       ]
"((3, 7), (4, 11))",[ -60.98862231  -58.14886818 -882.875       -61.82704385]
"((2, 7), (4, 11))",[ -60.47936892  -61.93158217 -505.          -60.53520988]
"((1, 7), (4, 11))",[ -58.41482393  -61.27677675 -505.5         -59.67097157]
"((0, 7), (4, 11))",[ -59.00996221  -59.30830359 -506.          -58.13092909]
"((4, 7), (4, 11))",[-59.64461439 -57.24214165 -55.22076925 -56.52736144]
"((3, 6), (4, 11))",[0. 0. 0. 0.]
"((3, 12), (1, 11))",[0. 0. 0. 0.]
"((2, 3), (3, 10))",[0. 0. 0. 0.]
"((4, 13), (3, 7))",[ -87.9299496   -89.98073465 -507.          -87.56578963]
"((5, 9), (4, 11))",[0. 0. 0. 0.]
"((4, 3), (3, 11))",[0. 0. 0. 0.]
"((4, 0), (2, 7))",[-64.31625216 -67.1798393  -62.06283574 -63.92714203]
"((5, 13), (3, 11))",[ -69.63461472  -67.19268756 -503.5         -69.02009119]
"((2, 3), (1, 8))",[0. 0. 0. 0.]
"((5, 8), (4, 11))",[ -59.12511862  -57.17847215  -59.06478017 -503.        ]
"((5, 7), (4, 11))",[-57.27929674 -57.28789784 -57.03296019 -56.86311374]
"((4, 6), (4, 11))",[-504.5         -54.14862408  -53.58219515  -52.35041126]
"((3, 13), (2, 7))",[ -76.696659    -79.47318281 -507.5         -78.22379125]
"((0, 6), (3, 11))",[0. 0. 0. 0.]
"((2, 2), (2, 8))",[ -69.01075071  -65.39501109  -62.33223911 -506.5       ]
"((2, 1), (2, 8))",[-60.80945364 -63.02041187 -63.99379624 -65.89525341]
"((2, 0), (2, 8))",[-66.73867978 -67.02451245 -62.89113028 -64.20641099]
"((3, 2), (2, 8))",[ -66.97504116  -59.60922856  -62.21458202 -507.        ]
"((3, 1), (2, 8))",[-60.82691449 -64.03235522 -63.27855382 -61.47869093]
"((3, 0), (2, 8))",[-63.55932642 -68.71476167 -66.45976482 -65.65163428]
"((2, 11), (2, 12))",[0. 0. 0. 0.]
"((5, 11), (4, 11))",[ -60.46254524  -60.98285988  -63.18087408 -502.5       ]
"((1, 9), (1, 11))",[0. 0. 0. 0.]
"((1, 12), (1, 8))",[ -79.5470437  -507.          -76.84314595  -82.08990674]
"((0, 12), (1, 8))",[-75.10358826 -80.31060737 -75.63205613 -81.23421514]
"((5, 13), (1, 2))",[-130.78929503 -132.33126493 -514.5        -132.33126493]
"((0, 2), (3, 9))",[-47.40398503 -47.01166641 -49.20251366 -48.38719113]
"((1, 2), (3, 9))",[-47.75537868 -47.81639099 -52.11758686 -48.46500534]
"((0, 1), (3, 9))",[-42.07711969 -49.25714196 -45.91402137 -44.1957565 ]
"((1, 1), (3, 9))",[-49.66641859 -44.36132537 -46.46813879 -50.55808042]
"((0, 0), (3, 9))",[-44.55224438 -41.10972526 -44.55224438 -39.64811085]
"((1, 0), (3, 9))",[-40.2325763  -41.10455652 -33.74584894 -41.06595852]
"((5, 12), (2, 11))",[0. 0. 0. 0.]
"((3, 3), (3, 11))",[0. 0. 0. 0.]
"((2, 12), (1, 7))",[0. 0. 0. 0.]
"((4, 13), (2, 7))",[ -76.21391103  -70.94224714 -762.          -74.98771679]
"((1, 13), (4, 11))",[-65.17861701 -66.16582656 -67.99217591 -65.34682532]
"((0, 13), (4, 11))",[-65.18792806 -65.16531874 -66.81556003 -65.18792806]
"((2, 13), (4, 11))",[ -68.69206128  -65.34177211 -503.          -66.77266381]
"((3, 13), (4, 11))",[ -67.17460145  -65.16646898 -502.5         -65.33456653]
"((5, 12), (4, 11))",[0. 0. 0. 0.]
"((1, 9), (2, 11))",[0. 0. 0. 0.]
"((2, 6), (4, 11))",[0. 0. 0. 0.]
"((5, 2), (2, 7))",[ -65.9152111   -66.82182592  -70.09848284 -762.        ]
"((5, 1), (2, 7))",[-67.68799763 -62.06283574 -65.27400853 -65.8556646 ]
"((5, 0), (2, 7))",[-65.23039574 -65.51077106 -65.51077106 -66.39108683]
"((4, 2), (2, 8))",[ -65.84177732  -61.82746898  -64.80085366 -507.5       ]
"((4, 1), (2, 8))",[-61.23767694 -62.41180105 -65.04773168 -65.86366297]
"((4, 0), (2, 8))",[-67.44810898 -65.93889625 -66.42951204 -67.63415048]
"((4, 13), (4, 11))",[ -67.34330084  -65.507266   -502.          -65.47350223]
"((5, 13), (3, 7))",[ -88.30630734  -93.40350894 -507.5         -93.40350894]
"((5, 11), (1, 11))",[ -49.15671766  -53.64542019  -53.81903677 -505.5       ]
"((5, 10), (1, 11))",[ -52.04870673  -48.52146381 -506.          -49.87477856]
"((4, 9), (1, 11))",[0. 0. 0. 0.]
"((2, 2), (3, 9))",[ -47.1875765   -44.50610966  -42.28920038 -506.5       ]
"((2, 1), (3, 9))",[-50.24585509 -39.76832113 -39.63442858 -44.02663548]
"((2, 0), (3, 9))",[-38.23859888 -43.36562374 -36.72563054 -41.19209771]
"((3, 0), (3, 9))",[-42.68573498 -48.57255339 -44.44123597 -44.65179433]
"((3, 1), (3, 9))",[-47.92620367 -41.9391266  -42.50881348 -45.98692409]
"((4, 0), (3, 9))",[-47.61863873 -45.27976266 -47.40398503 -48.23131561]
"((4, 1), (3, 9))",[-46.12756437 -41.60319963 -47.26507411 -42.03754457]
"((3, 2), (3, 9))",[ -41.3663244   -43.46441686  -48.18605168 -506.        ]
"((4, 2), (3, 9))",[ -42.53859306  -41.18025608  -44.76518    -506.5       ]
"((3, 8), (2, 11))",[-47.56204839 -48.55967672 -46.30160492 -48.39880052]
"((2, 8), (2, 11))",[ -48.37288259  -46.62135506  -49.87716544 -503.5       ]
"((1, 8), (2, 11))",[ -48.2766901   -49.63183752  -46.80535475 -504.        ]
"((0, 8), (2, 11))",[ -48.88986953  -49.65703227  -47.81701749 -504.5       ]
"((4, 8), (2, 11))",[ -48.1901458   -44.79868223  -43.81364041 -504.5       ]
"((3, 7), (2, 11))",[ -45.42718171  -42.45389746 -505.5         -46.53609933]
"((2, 7), (2, 11))",[ -45.19482189  -47.63373318 -505.          -47.27394979]
"((1, 7), (2, 11))",[ -44.78616816  -47.89028712 -505.5         -45.09663406]
"((0, 7), (2, 11))",[ -43.23765207  -45.96139228 -506.          -48.03344919]
"((4, 7), (2, 11))",[-41.05283758 -38.02489706 -37.51284778 -40.52421088]
"((3, 6), (2, 11))",[0. 0. 0. 0.]
"((5, 13), (4, 11))",[ -65.56716981  -65.33456653 -502.5         -65.33456653]
"((4, 12), (4, 11))",[0. 0. 0. 0.]
"((1, 11), (1, 12))",[-36.95707943 -36.95660853 -36.93657398 -24.50546413]
"((0, 11), (1, 12))",[-32.95599912 -30.26037041 -30.57453365 -31.1076637 ]
"((2, 11), (1, 12))",[ -30.26035103  -30.32304402  -32.71316326 -503.        ]
"((1, 10), (1, 12))",[ -31.65874332  -32.35031853 -504.          -30.25867437]
"((0, 10), (1, 12))",[ -31.44556514  -30.48001609 -756.75        -31.13199199]
"((2, 10), (1, 12))",[ -29.33171099  -30.49983028 -504.5         -32.40032691]
"((1, 9), (1, 12))",[0. 0. 0. 0.]
"((4, 12), (1, 8))",[0. 0. 0. 0.]
"((1, 11), (2, 11))",[-53.23842125 -61.3236232  -53.86609093 -52.39286096]
"((0, 11), (2, 11))",[-50.70172183 -52.14854095 -52.37392733 -53.59948437]
"((5, 13), (2, 7))",[ -74.25949956  -70.75252156 -508.5         -70.75252156]
"((0, 9), (2, 11))",[0. 0. 0. 0.]
"((1, 12), (1, 13))",[  -19.70248902 -1005.75439453   -30.24290693   -24.50546371]
"((0, 12), (1, 13))",[-19.70248439 -24.50546003 -26.50530852 -13.840898  ]
"((2, 12), (1, 13))",[0. 0. 0. 0.]
"((1, 3), (3, 10))",[ -43.1817308  -506.5         -43.16597278  -48.44559223]
"((0, 3), (3, 10))",[-44.44123597 -46.09891094 -49.33040421 -46.07927142]
"((4, 12), (1, 11))",[0. 0. 0. 0.]
"((1, 12), (1, 7))",[ -68.66182544 -508.          -74.97079336  -71.39413611]
"((0, 12), (1, 7))",[-70.57667463 -66.61677759 -75.38980892 -67.13537431]
"((5, 8), (2, 11))",[ -42.91558742  -43.23765207  -44.80505273 -505.        ]
"((5, 7), (2, 11))",[-38.83381875 -41.37522383 -40.44541728 -42.20173023]
"((4, 6), (2, 11))",[-505.5         -40.41904811  -32.84248419  -35.95299972]
"((5, 6), (4, 11))",[-54.5488043  -52.27785645 -52.87094498 -55.96988673]
"((5, 5), (4, 11))",[-47.2656284  -48.88986953 -50.66902308 -50.97343648]
"((4, 5), (4, 11))",[-47.28264184 -47.22094117 -49.80895702 -52.6702827 ]
"((3, 5), (4, 11))",[ -43.28351461  -40.6467243   -41.65300972 -756.75      ]
"((2, 5), (4, 11))",[ -39.51451629  -42.65646589  -36.70363444 -505.        ]
"((1, 5), (4, 11))",[ -35.08499805  -38.09351532  -34.39087232 -505.5       ]
"((0, 5), (4, 11))",[ -32.17662094  -32.53911871  -32.49583989 -506.        ]
"((5, 4), (4, 11))",[ -47.78861398  -47.07381077 -506.          -48.46864089]
"((4, 4), (4, 11))",[ -46.11113053  -47.05653971 -505.5         -47.81147801]
"((3, 4), (4, 11))",[ -43.42085208  -43.57222167 -506.          -42.123387  ]
"((2, 4), (4, 11))",[ -37.24855329  -42.3091921  -506.5         -37.32833485]
"((1, 4), (4, 11))",[-28.86582719 -33.03579074 -30.69108516 -34.24910562]
"((0, 4), (4, 11))",[-27.79069912 -29.75328461 -25.7739375  -24.18877419]
"((5, 3), (4, 11))",[0. 0. 0. 0.]
"((5, 2), (2, 8))",[ -66.2127527   -66.82182592  -61.80814231 -508.        ]
"((5, 1), (2, 8))",[-61.73682733 -62.06283574 -64.40810781 -65.36374061]
"((5, 0), (2, 8))",[-67.11404118 -65.51077106 -65.51077106 -64.37361032]
"((5, 9), (1, 11))",[0. 0. 0. 0.]
"((1, 6), (4, 11))",[0. 0. 0. 0.]
